Pairs,EntryTime,Size1,EntryPrice1,EntryPrice2,ExitTime,Size2,ExitPrice1,ExitPrice2,HoldingPeriod,Profitfee
ETHUSDT - STETHUSDT,2023-02-16 19:00:00+08:00,-2.9620502126752055,1687.15,1628.27,2023-02-16 23:00:00+08:00,3.011159356575469,1678.81,1652.72,0 days 04:00:00,78.47661877079521
ETHUSDT - STETHUSDT,2023-02-17 00:00:00+08:00,-2.9783001054318237,1724.39,1645.41,2023-02-17 06:00:00+08:00,3.0253158429740066,1683.19,1656.31,0 days 06:00:00,135.544365333876
ETHUSDT - STETHUSDT,2023-02-17 12:00:00+08:00,3.0152814463702042,1663.82,1692.96,2023-02-17 14:00:00+08:00,-3.0473868657626086,1655.71,1631.77,0 days 02:00:00,141.87461403207595
ETHUSDT - STETHUSDT,2023-02-18 00:00:00+08:00,3.0144088744197264,1673.34,1695.19,2023-02-18 01:00:00+08:00,-3.006831521216203,1672.84,1632.01,0 days 01:00:00,168.3733265484337
ETHUSDT - STETHUSDT,2023-02-18 05:00:00+08:00,-2.9305575092605616,1710.38,1649.34,2023-02-18 10:00:00+08:00,2.952639659855911,1702.41,1685.59,0 days 05:00:00,110.54150707571087
ETHUSDT - STETHUSDT,2023-02-18 18:00:00+08:00,-2.952221251269455,1693.63,1637.09,2023-02-18 19:00:00+08:00,3.0419916527749047,1687.25,1660.0,0 days 01:00:00,68.51637430573328
ETHUSDT - STETHUSDT,2023-02-18 21:00:00+08:00,-2.95599120297018,1698.36,1602.05,2023-02-19 00:00:00+08:00,3.048520248271489,1695.52,1679.99,0 days 03:00:00,225.9590383471417
FILUSDT - UMAUSDT,2023-02-19 19:00:00+08:00,-568.8282138794085,9.216,2.1588,2023-02-27 22:00:00+08:00,2324.176079579789,6.93,2.4007,8 days 03:00:00,1842.7781094025377
ETHUSDT - STETHUSDT,2023-02-19 20:00:00+08:00,-2.9479567711619077,1695.51,1635.17,2023-02-19 22:00:00+08:00,2.9887324785558445,1695.71,1686.06,0 days 02:00:00,131.58356654822032
ETHUSDT - STETHUSDT,2023-02-20 05:00:00+08:00,-2.967376660989086,1687.1,1635.38,2023-02-20 07:00:00+08:00,3.0029128254406774,1685.65,1685.73,0 days 02:00:00,135.51813347232124
ANKRUSDT - PERPUSDT,2023-02-21 23:00:00+08:00,-148765.24843796488,0.05031,0.8234,2023-02-25 14:00:00+08:00,5956.635692161067,0.03948,1.0992,3 days 15:00:00,3229.157905042188
ETHUSDT - STETHUSDT,2023-02-22 02:00:00+08:00,-3.0081520921697797,1677.75,1565.12,2023-02-22 04:00:00+08:00,3.0119393274941872,1671.81,1672.38,0 days 02:00:00,321.10189619990524
