TodayBalance,YesBalance,buy,date,name,Return,sell
11406701,11380506,402191,2013-11-27,MarginPurchase,4285,371712
186204929000,186301723000,6710615000,2013-11-27,MarginPurchaseMoney,72928000,6734481000
608572,598769,38179,2013-11-27,ShortSale,1876,49858
622635,608467,32160,2013-11-28,ShortSale,3417,49745
11416635,11406698,466027,2013-11-28,MarginPurchase,5507,450583
186328637000,186204769000,8301206000,2013-11-28,MarginPurchaseMoney,100271000,8077067000
628603,622635,27250,2013-11-29,ShortSale,3144,36362
186483462000,186328528000,8006925000,2013-11-29,MarginPurchaseMoney,126970000,7725021000
11433133,11416633,423575,2013-11-29,MarginPurchase,5442,401632
630742,628603,27133,2013-12-02,ShortSale,3107,32379
187044277000,186483445000,7268277000,2013-12-02,MarginPurchaseMoney,84204000,6623241000
11466256,11433133,377264,2013-12-02,MarginPurchase,4798,339343
11479570,11466254,391007,2013-12-03,MarginPurchase,7235,370456
636005,630742,30529,2013-12-03,ShortSale,1821,37613
187589903000,187044263000,7280642000,2013-12-03,MarginPurchaseMoney,111183000,6623819000
642177,636005,32492,2013-12-04,ShortSale,4087,42751
188153174000,187590418000,8322448000,2013-12-04,MarginPurchaseMoney,106835000,7652856000
11499322,11479579,435323,2013-12-04,MarginPurchase,7327,408253
11518135,11499321,398347,2013-12-05,MarginPurchase,6775,372759
188914559000,188153164000,8180425000,2013-12-05,MarginPurchaseMoney,103582000,7315448000
641017,642176,34936,2013-12-05,ShortSale,2583,36360
189332145000,188914554000,7645684000,2013-12-06,MarginPurchaseMoney,119559000,7108534000
11532603,11518134,354264,2013-12-06,MarginPurchase,6514,333281
641527,641017,30083,2013-12-06,ShortSale,2789,33382
189490603000,189332123000,8641370000,2013-12-09,MarginPurchaseMoney,66572000,8416318000
11534703,11532600,411386,2013-12-09,MarginPurchase,3950,405332
636052,641527,36553,2013-12-09,ShortSale,2849,33927
640844,636052,32868,2013-12-10,ShortSale,1623,39283
11550604,11534702,333033,2013-12-10,MarginPurchase,5252,311879
189890406000,189490271000,6757752000,2013-12-10,MarginPurchaseMoney,70770000,6286847000
646492,640844,38046,2013-12-11,ShortSale,2185,45879
11525983,11550602,386860,2013-12-11,MarginPurchase,4450,407029
189872922000,189890364000,7998026000,2013-12-11,MarginPurchaseMoney,84709000,7930759000
190418999000,189872849000,5836706000,2013-12-12,MarginPurchaseMoney,139189000,5151367000
647975,646492,34783,2013-12-12,ShortSale,1540,37806
11543144,11525982,270440,2013-12-12,MarginPurchase,7718,245560
11562572,11539742,314414,2013-12-13,MarginPurchase,6114,285470
190980873000,190402230000,6375823000,2013-12-13,MarginPurchaseMoney,117706000,5679474000
646426,647975,31821,2013-12-13,ShortSale,2669,32941
645134,646426,33267,2013-12-16,ShortSale,1874,33849
11555178,11549172,294517,2013-12-16,MarginPurchase,5298,283213
191112116000,190823158000,5866022000,2013-12-16,MarginPurchaseMoney,76646000,5500418000
645727,645134,30134,2013-12-17,ShortSale,2388,33115
11571446,11555176,328373,2013-12-17,MarginPurchase,5787,306316
191355542000,191103463000,6259934000,2013-12-17,MarginPurchaseMoney,91018000,5916837000
192016712000,191357841000,6808855000,2013-12-18,MarginPurchaseMoney,72073000,6077911000
11602481,11571445,342034,2013-12-18,MarginPurchase,4058,306940
645901,645727,27849,2013-12-18,ShortSale,1616,29639
192296134000,192016085000,7755740000,2013-12-19,MarginPurchaseMoney,116743000,7358948000
11608359,11602479,366431,2013-12-19,MarginPurchase,5165,355386
637330,645901,36954,2013-12-19,ShortSale,5338,33721
637357,637330,27453,2013-12-20,ShortSale,3467,30947
11623033,11608358,347303,2013-12-20,MarginPurchase,5909,326719
192685232000,192300494000,7534020000,2013-12-20,MarginPurchaseMoney,142759000,7006523000
193392198000,192685231000,8471572000,2013-12-23,MarginPurchaseMoney,71008000,7693597000
633315,637357,30442,2013-12-23,ShortSale,2264,28664
11651936,11623029,431285,2013-12-23,MarginPurchase,4940,397438
11646768,11651933,361279,2013-12-24,MarginPurchase,5759,360685
638321,633315,23801,2013-12-24,ShortSale,1677,30484
193649556000,193392644000,7254159000,2013-12-24,MarginPurchaseMoney,105468000,6891779000
636506,638360,23460,2013-12-25,ShortSale,1377,22983
11656005,11647630,394175,2013-12-25,MarginPurchase,8124,377676
194156227000,193710531000,7261276000,2013-12-25,MarginPurchaseMoney,152411000,6663169000
631298,636506,24693,2013-12-26,ShortSale,4537,24022
194281841000,194158673000,6649463000,2013-12-26,MarginPurchaseMoney,128984000,6397311000
11661967,11656018,371246,2013-12-26,MarginPurchase,7772,357525
11653528,11664169,408488,2013-12-27,MarginPurchase,10250,408880
194359996000,194296935000,8186772000,2013-12-27,MarginPurchaseMoney,152692000,7971019000
628001,631298,25016,2013-12-27,ShortSale,2877,24596
11681168,11662497,479035,2013-12-30,MarginPurchase,6987,453377
639266,628001,22558,2013-12-30,ShortSale,3449,37272
194571064000,194517741000,8924413000,2013-12-30,MarginPurchaseMoney,121567000,8749523000
646689,639266,23963,2013-12-31,ShortSale,4131,35517
194476058000,194571166000,9478896000,2013-12-31,MarginPurchaseMoney,169278000,9404726000
11665401,11680997,483052,2013-12-31,MarginPurchase,9217,489431
657776,646688,29672,2014-01-02,ShortSale,2486,43246
194959313000,194476547000,10719223000,2014-01-02,MarginPurchaseMoney,157898000,10078559000
11690983,11665422,550467,2014-01-02,MarginPurchase,8195,516712
195703293000,194959318000,9875716000,2014-01-03,MarginPurchaseMoney,146657000,8985084000
657852,657773,31482,2014-01-03,ShortSale,5414,36975
11715675,11690980,512742,2014-01-03,MarginPurchase,10128,477919
11720807,11715673,539655,2014-01-06,MarginPurchase,9625,524896
651402,657852,38013,2014-01-06,ShortSale,3843,35406
195944942000,195704315000,10327406000,2014-01-06,MarginPurchaseMoney,142114000,9944665000
11760329,11720805,525766,2014-01-07,MarginPurchase,9017,477225
197195038000,195944876000,10138275000,2014-01-07,MarginPurchaseMoney,118865000,8769248000
661162,651402,27395,2014-01-07,ShortSale,6373,43528
11788854,11760326,669404,2014-01-08,MarginPurchase,8033,632843
659775,661162,36066,2014-01-08,ShortSale,3100,37779
198070824000,197194975000,12834658000,2014-01-08,MarginPurchaseMoney,147984000,11810825000
655922,659770,39507,2014-01-09,ShortSale,4257,39916
198561577000,198070030000,13886654000,2014-01-09,MarginPurchaseMoney,122450000,13272657000
11806637,11788846,745793,2014-01-09,MarginPurchase,8348,719654
199510609000,198561321000,10229496000,2014-01-10,MarginPurchaseMoney,177464000,9102744000
11854469,11806571,546340,2014-01-10,MarginPurchase,10422,488020
661493,655922,25423,2014-01-10,ShortSale,2441,33435
11879003,11854469,572495,2014-01-13,MarginPurchase,10406,537555
199375277000,199510457000,9943236000,2014-01-13,MarginPurchaseMoney,170454000,9907962000
655708,661493,36920,2014-01-13,ShortSale,3220,34355
11908301,11879001,418072,2014-01-14,MarginPurchase,4595,384175
199931351000,199375274000,7602369000,2014-01-14,MarginPurchaseMoney,87040000,6959252000
647841,655708,35578,2014-01-14,ShortSale,5588,33299
663171,647841,24531,2014-01-15,ShortSale,2465,42326
11923277,11908300,503376,2014-01-15,MarginPurchase,5785,482615
199869662000,199931101000,9960270000,2014-01-15,MarginPurchaseMoney,121399000,9900310000
653694,663172,36220,2014-01-16,ShortSale,8569,35311
11903583,11922182,527998,2014-01-16,MarginPurchase,8253,538344
199222973000,199331781000,10337913000,2014-01-16,MarginPurchaseMoney,117210000,10329511000
199422622000,199620039000,8835991000,2014-01-17,MarginPurchaseMoney,206011000,8827397000
602483,653678,49891,2014-01-17,ShortSale,35044,33740
11914487,11903696,417398,2014-01-17,MarginPurchase,10336,396272
199040610000,199422619000,9445657000,2014-01-20,MarginPurchaseMoney,130077000,9697589000
11910867,11914486,431875,2014-01-20,MarginPurchase,8072,427422
600649,602383,28929,2014-01-20,ShortSale,5614,32809
590754,600647,31961,2014-01-21,ShortSale,5090,27158
11905632,11910865,473535,2014-01-21,MarginPurchase,9374,469394
199152900000,199043505000,10563687000,2014-01-21,MarginPurchaseMoney,145371000,10308921000
198258977000,199149872000,8036165000,2014-01-22,MarginPurchaseMoney,201058000,8726002000
11850494,11905617,371327,2014-01-22,MarginPurchase,9239,417211
584128,590749,23906,2014-01-22,ShortSale,3571,20856
198022593000,198258957000,7840299000,2014-01-23,MarginPurchaseMoney,168061000,7908602000
11832520,11850494,359710,2014-01-23,MarginPurchase,8955,368729
583711,584128,22095,2014-01-23,ShortSale,3845,25523
565327,583711,33447,2014-01-24,ShortSale,6900,21963
196979819000,198022699000,6222523000,2014-01-24,MarginPurchaseMoney,331915000,6933488000
11765232,11832518,273983,2014-01-24,MarginPurchase,19390,321879
11650126,11765230,290260,2014-01-27,MarginPurchase,22992,382372
527974,565327,58616,2014-01-27,ShortSale,3318,24581
194926902000,196982757000,5706889000,2014-01-27,MarginPurchaseMoney,421423000,7341321000
197380943000,194870445000,7806695000,2014-02-05,MarginPurchaseMoney,116840000,5179357000
11757066,11640814,380669,2014-02-05,MarginPurchase,6807,257610
513463,525960,42396,2014-02-05,ShortSale,8242,38141
529061,513463,24276,2014-02-06,ShortSale,2788,42662
198946566000,197377394000,7883967000,2014-02-06,MarginPurchaseMoney,105830000,6208965000
11825431,11757067,380528,2014-02-06,MarginPurchase,7146,305018
542384,529061,23452,2014-02-07,ShortSale,1510,38285
11858456,11825432,423629,2014-02-07,MarginPurchase,9435,381170
199320057000,198946462000,8311564000,2014-02-07,MarginPurchaseMoney,126204000,7811765000
11872738,11862771,385269,2014-02-10,MarginPurchase,3891,371411
549725,542392,27124,2014-02-10,ShortSale,1601,36058
199576131000,199385907000,7565060000,2014-02-10,MarginPurchaseMoney,85420000,7289416000
540695,549725,29754,2014-02-11,ShortSale,9043,29767
199672818000,199576140000,7401607000,2014-02-11,MarginPurchaseMoney,74254000,7230675000
11891096,11872738,355085,2014-02-11,MarginPurchase,4284,332443
531680,540695,35103,2014-02-12,ShortSale,10707,36795
199742851000,199672848000,9171487000,2014-02-12,MarginPurchaseMoney,86726000,9014758000
11910624,11891094,441324,2014-02-12,MarginPurchase,5395,416400
526841,531662,26447,2014-02-13,ShortSale,6162,27788
11951680,11910623,420090,2014-02-13,MarginPurchase,3493,375540
200282774000,199742919000,7728819000,2014-02-13,MarginPurchaseMoney,69929000,7119035000
527778,527395,24606,2014-02-14,ShortSale,6085,31074
200064427000,200591018000,8037856000,2014-02-14,MarginPurchaseMoney,131778000,8432669000
11934852,11961862,413775,2014-02-14,MarginPurchase,7719,433066
526309,527801,33572,2014-02-17,ShortSale,3249,35329
200227073000,200079713000,7108347000,2014-02-17,MarginPurchaseMoney,84851000,6876136000
11946795,11934831,369041,2014-02-17,MarginPurchase,5183,351895
525259,526309,29201,2014-02-18,ShortSale,6513,34664
200580011000,200226934000,7207233000,2014-02-18,MarginPurchaseMoney,92406000,6761750000
11966798,11946794,358676,2014-02-18,MarginPurchase,5773,332899
200782206000,200579996000,8752783000,2014-02-19,MarginPurchaseMoney,110854000,8439719000
533831,525259,24652,2014-02-19,ShortSale,7263,40487
11981746,11966797,432851,2014-02-19,MarginPurchase,6865,411037
532059,533823,31018,2014-02-20,ShortSale,4260,33514
201011558000,200782206000,9242835000,2014-02-20,MarginPurchaseMoney,99312000,8914171000
11980212,11981746,448477,2014-02-20,MarginPurchase,5103,444908
201127863000,201011558000,9403720000,2014-02-21,MarginPurchaseMoney,136530000,9150885000
12008463,11980209,514117,2014-02-21,MarginPurchase,7564,478299
538389,532049,25943,2014-02-21,ShortSale,2924,35207
201323381000,201127799000,8662603000,2014-02-24,MarginPurchaseMoney,105766000,8361256000
11996761,12008462,463384,2014-02-24,MarginPurchase,5759,469326
538406,538389,26273,2014-02-24,ShortSale,8802,35092
541473,538406,25821,2014-02-25,ShortSale,5294,34182
12013146,11996659,469892,2014-02-25,MarginPurchase,4656,448749
201825903000,201319859000,9154696000,2014-02-25,MarginPurchaseMoney,79651000,8569001000
541725,541473,28140,2014-02-26,ShortSale,6214,34606
12033261,12013144,500778,2014-02-26,MarginPurchase,9472,471190
202148636000,201825975000,10229741000,2014-02-26,MarginPurchaseMoney,200931000,9706149000
201635781000,202148626000,9454230000,2014-02-27,MarginPurchaseMoney,153095000,9813980000
539615,541725,23935,2014-02-27,ShortSale,6382,28207
12022037,12033260,457328,2014-02-27,MarginPurchase,9233,459318
12035567,12022038,425065,2014-03-03,MarginPurchase,6614,404922
524580,539615,39551,2014-03-03,ShortSale,8670,33186
202080354000,201635807000,8182932000,2014-03-03,MarginPurchaseMoney,143042000,7595343000
202696969000,202080202000,9109177000,2014-03-04,MarginPurchaseMoney,134148000,8358262000
518519,524570,31076,2014-03-04,ShortSale,5355,30380
12030177,12035444,450397,2014-03-04,MarginPurchase,7355,448309
203374397000,202697018000,11069759000,2014-03-05,MarginPurchaseMoney,178509000,10213871000
12038928,12030285,496359,2014-03-05,MarginPurchase,11134,476582
519445,518517,25622,2014-03-05,ShortSale,6950,33500
12044304,12038898,543398,2014-03-06,MarginPurchase,7007,530985
516126,519418,26851,2014-03-06,ShortSale,6805,30364
203821481000,203373341000,11739872000,2014-03-06,MarginPurchaseMoney,116371000,11175361000
11993964,12044301,602863,2014-03-07,MarginPurchase,17300,635900
501496,516126,40276,2014-03-07,ShortSale,3171,28817
202838368000,203821457000,12887529000,2014-03-07,MarginPurchaseMoney,246739000,13623879000
12007973,11993964,394244,2014-03-10,MarginPurchase,7494,372741
498784,501496,31254,2014-03-10,ShortSale,4953,33495
203201108000,202838255000,7880463000,2014-03-10,MarginPurchaseMoney,106974000,7410636000
203881149000,203200820000,8931047000,2014-03-11,MarginPurchaseMoney,156063000,8094655000
493959,498764,25200,2014-03-11,ShortSale,6293,26688
12028453,12007967,429817,2014-03-11,MarginPurchase,7172,402160
12043341,12028449,429189,2014-03-12,MarginPurchase,10331,403966
481147,493959,30630,2014-03-12,ShortSale,14983,32801
204190257000,203881149000,8120997000,2014-03-12,MarginPurchaseMoney,143487000,7668402000
12080718,12043340,510025,2014-03-13,MarginPurchase,8722,463924
477256,481147,26903,2014-03-13,ShortSale,5771,28783
205031879000,204190257000,10683592000,2014-03-13,MarginPurchaseMoney,177606000,9664363000
12085122,12080715,393675,2014-03-14,MarginPurchase,8202,381066
205232100000,205031907000,8272040000,2014-03-14,MarginPurchaseMoney,114766000,7957081000
469660,477256,30634,2014-03-14,ShortSale,4853,27891
12116704,12085120,450058,2014-03-17,MarginPurchase,10621,407853
205905716000,205232066000,9137366000,2014-03-17,MarginPurchaseMoney,176446000,8287270000
463281,469660,26378,2014-03-17,ShortSale,7725,27724
12111146,12116702,504618,2014-03-18,MarginPurchase,7308,502866
205901050000,205905633000,10253224000,2014-03-18,MarginPurchaseMoney,178349000,10079458000
466001,463269,22222,2014-03-18,ShortSale,9742,34696
451692,466000,35915,2014-03-19,ShortSale,4302,25909
205473370000,205903316000,10315804000,2014-03-19,MarginPurchaseMoney,167454000,10578296000
12064518,12111147,469250,2014-03-19,MarginPurchase,10325,505554
430268,451692,40004,2014-03-20,ShortSale,10014,28594
12055978,12064517,402379,2014-03-20,MarginPurchase,8691,402227
205353419000,205473368000,7984108000,2014-03-20,MarginPurchaseMoney,148817000,7955240000
205052796000,205353589000,7518426000,2014-03-21,MarginPurchaseMoney,143125000,7676094000
12048148,12055978,378097,2014-03-21,MarginPurchase,8032,377894
418126,430268,41766,2014-03-21,ShortSale,12577,42201
12011633,12048142,319460,2014-03-24,MarginPurchase,8121,347849
401334,418126,43323,2014-03-24,ShortSale,7664,34195
204069653000,205052744000,6290421000,2014-03-24,MarginPurchaseMoney,194889000,7078623000
411631,401334,21054,2014-03-25,ShortSale,3692,35043
204701927000,204062300000,8030597000,2014-03-25,MarginPurchaseMoney,147449000,7243521000
12042378,12011629,379187,2014-03-25,MarginPurchase,6457,341981
204532109000,204709250000,8794612000,2014-03-26,MarginPurchaseMoney,120881000,8850872000
12053320,12042376,438549,2014-03-26,MarginPurchase,5945,421660
414797,411631,24638,2014-03-26,ShortSale,2808,30612
205520075000,204532109000,9607481000,2014-03-27,MarginPurchaseMoney,93662000,8525853000
12080960,12053319,450518,2014-03-27,MarginPurchase,6049,416828
411362,414797,30556,2014-03-27,ShortSale,2519,29640
204528328000,205520431000,9160845000,2014-03-28,MarginPurchaseMoney,138828000,10014120000
12025175,12080960,406452,2014-03-28,MarginPurchase,7743,454494
390345,411362,41115,2014-03-28,ShortSale,3967,24065
203960962000,204528181000,6861836000,2014-03-31,MarginPurchaseMoney,101693000,7327362000
11993183,12025171,321975,2014-03-31,MarginPurchase,5944,348019
383033,390345,22752,2014-03-31,ShortSale,8467,23907
362113,383034,29782,2014-04-01,ShortSale,10587,19448
203381121000,203961052000,7567097000,2014-04-01,MarginPurchaseMoney,130472000,8016556000
11974367,11993202,398288,2014-04-01,MarginPurchase,8124,408999
202550989000,203380144000,9766126000,2014-04-02,MarginPurchaseMoney,115103000,10480178000
333988,362113,36784,2014-04-02,ShortSale,9138,17797
11921420,11974290,442812,2014-04-02,MarginPurchase,8259,487423
203107676000,202545377000,9845367000,2014-04-03,MarginPurchaseMoney,168191000,9114877000
312184,333824,50626,2014-04-03,ShortSale,5296,34282
11932070,11921236,481330,2014-04-03,MarginPurchase,10772,459724
300029,312184,25390,2014-04-07,ShortSale,13740,26975
202449768000,203107633000,6919251000,2014-04-07,MarginPurchaseMoney,89561000,7487555000
11900866,11932070,348879,2014-04-07,MarginPurchase,5142,374941
