,產業別,股票代碼,股票名稱,市場別,更新日期
1422,金融保險,2854,寶來證,twse,2024-12-04
1423,金融保險,2855,統一證,twse,2026-01-17
1424,金融保險,2856,元富證,twse,2025-11-09
1425,金融保險,2867,三商壽,twse,2026-01-17
1426,金融保險,2880,華南金,twse,2026-01-17
1427,金融保險,2881,富邦金,twse,2026-01-17
1428,金融保險,2881A,富邦特,twse,2026-01-17
1429,金融保險,2881B,富邦金乙特,twse,2026-01-17
1430,金融保險,2881C,富邦金丙特,twse,2026-01-17
1431,金融保險,2882,國泰金,twse,2026-01-17
1432,金融保險,2882A,國泰特,twse,2026-01-17
1433,金融保險,2882B,國泰金乙特,twse,2026-01-17
1434,金融保險,2883,凱基金,twse,2026-01-17
1435,金融保險,2883A,開發特,twse,2024-12-04
1436,金融保險,2883B,凱基金乙特,twse,2026-01-17
1437,金融保險,2884,玉山金,twse,2026-01-17
1438,金融保險,2885,元大金,twse,2026-01-17
1439,金融保險,2886,兆豐金,twse,2026-01-17
1440,金融保險,2887,台新新光金,twse,2026-01-17
1441,金融保險,2887C,新丙特,twse,2024-12-04
1442,金融保險,2887E,台新新光戊特一,twse,2026-01-17
1443,金融保險,2887F,台新新光戊特二,twse,2026-01-17
1444,金融保險,2887G,台新新光庚特一,twse,2026-01-17
1445,金融保險,2887H,台新新光庚特二,twse,2026-01-17
1446,金融保險,2887I,台新新光辛特,twse,2026-01-17
1447,金融保險,2887Z1,台新新光己特,twse,2026-01-17
1448,金融保險,2888,新光金,twse,2025-11-14
1449,金融保險,2888A,新光金甲特,twse,2025-11-14
1450,金融保險,2888B,新光金乙特,twse,2025-11-14
1451,金融保險,2889,國票金,twse,2026-01-17
1452,金融保險,2890,永豐金,twse,2026-01-17
1453,金融保險,2891,中信金,twse,2026-01-17
1454,金融保險,2891A,中信特,twse,2024-12-04
1455,金融保險,2891B,中信金乙特,twse,2026-01-17
1456,金融保險,2891C,中信金丙特,twse,2026-01-17
1457,金融保險,2892,第一金,twse,2026-01-17
1458,金融保險,2897,王道銀行,twse,2026-01-17
1459,金融保險,2897A,王道銀甲特,twse,2025-11-14
1460,金融保險,2897B,王道銀乙特,twse,2026-01-17
1461,貿易百貨,2901,欣欣,twse,2026-01-17
1462,貿易百貨,2903,遠百,twse,2026-01-17
1463,其他,2904,匯僑,twse,2026-01-17
1464,貿易百貨,2905,三商,twse,2026-01-17
1465,貿易百貨,2906,高林,twse,2026-01-17
1466,貿易百貨,2908,特力,twse,2026-01-17
1467,貿易百貨,2910,統領,twse,2026-01-17
1468,貿易百貨,2911,麗嬰房,twse,2026-01-17
1469,貿易百貨,2912,統一超,twse,2026-01-17
1470,貿易百貨,2913,農林,twse,2026-01-17
1471,貿易百貨,2915,潤泰全,twse,2026-01-17
1472,居家生活類,2916,滿心,tpex,2026-01-17
1473,貿易百貨,2916,滿心,tpex,2023-06-29
1474,建材營造,2923,鼎固-KY,twse,2026-01-17
1475,貿易百貨,2924,宏太-KY,tpex,2023-06-29
1476,居家生活類,2924,宏太-KY,tpex,2026-01-17
1477,文化創意業,2926,誠品生活,tpex,2026-01-17
1478,觀光事業,2928,紅馬-KY,tpex,2021-10-16
1479,貿易百貨,2929,淘帝-KY,twse,2026-01-17
1480,貿易百貨,2936,客思達-KY,twse,2025-11-01
1481,貿易百貨,2937,集雅社,tpex,2023-06-29
1482,居家生活類,2937,集雅社,tpex,2026-01-17
1483,居家生活,2938,床的世界,emerging,2026-01-17
1484,貿易百貨,2939,永邑-KY,twse,2026-01-17
1485,運動休閒,2940,歐都納,emerging,2026-01-17
1486,居家生活類,2941,米斯特,tpex,2026-01-17
1487,居家生活,2942,京站,emerging,2026-01-17
1488,貿易百貨,2945,三商家購,twse,2026-01-17
1489,貿易百貨,2947,振宇五金,tpex,2023-06-29
1490,居家生活類,2947,振宇五金,tpex,2026-01-17
1491,居家生活類,2948,寶陞,tpex,2026-01-17
1492,數位雲端類,2949,欣新網,tpex,2026-01-17
1493,電腦及週邊設備業,3002,歐格,twse,2026-01-17
1494,電子工業,3002,歐格,twse,2026-01-17
1495,電子零組件業,3003,健和興,twse,2026-01-17
1496,電子工業,3003,健和興,twse,2026-01-17
1497,鋼鐵工業,3004,豐達科,twse,2026-01-17
1498,電子工業,3005,神基,twse,2026-01-17
1499,電腦及週邊設備業,3005,神基,twse,2026-01-17
1500,半導體業,3006,晶豪科,twse,2026-01-17
1501,電子工業,3006,晶豪科,twse,2026-01-17
1502,電子工業,3007,綠點,twse,2024-12-04
1503,電子工業,3008,大立光,twse,2026-01-17
1504,光電業,3008,大立光,twse,2026-01-17
1505,光電業,3009,奇美電,twse,2024-12-04
1506,電子工業,3009,奇美電,twse,2024-12-04
1507,電子工業,3010,華立,twse,2026-01-17
1508,電子通路業,3010,華立,twse,2026-01-17
1509,電子零組件業,3011,今皓,twse,2026-01-17
1510,電子工業,3011,今皓,twse,2026-01-17
1511,電子工業,3013,晟銘電,twse,2026-01-17
1512,電腦及週邊設備業,3013,晟銘電,twse,2026-01-17
1513,電子工業,3014,聯陽,twse,2026-01-17
1514,半導體業,3014,聯陽,twse,2026-01-17
1515,電子零組件業,3015,全漢,twse,2026-01-17
1516,電子工業,3015,全漢,twse,2026-01-17
1517,半導體業,3016,嘉晶,twse,2026-01-17
1518,電子工業,3016,嘉晶,twse,2026-01-17
1519,電腦及週邊設備業,3017,奇鋐,twse,2026-01-17
1520,電子工業,3017,奇鋐,twse,2026-01-17
1521,其他電子業,3018,隆銘綠能,twse,2026-01-17
1522,電子工業,3018,隆銘綠能,twse,2026-01-17
1523,電子工業,3019,亞光,twse,2026-01-17
1524,光電業,3019,亞光,twse,2026-01-17
1525,電子工業,3020,奇普仕,twse,2024-12-04
1526,電子通路業,3020,奇普仕,twse,2024-12-04
1527,電子零組件業,3021,鴻名,twse,2026-01-17
1528,電子工業,3021,鴻名,twse,2026-01-17
1529,電子工業,3022,威強電,twse,2026-01-17
1530,電腦及週邊設備業,3022,威強電,twse,2026-01-17
1531,電子零組件業,3023,信邦,twse,2026-01-17
1532,電子工業,3023,信邦,twse,2026-01-17
1533,電子工業,3024,憶聲,twse,2026-01-17
1534,光電業,3024,憶聲,twse,2026-01-17
1535,通信網路業,3025,星通,twse,2026-01-17
1536,電子工業,3025,星通,twse,2026-01-17
1537,電子工業,3026,禾伸堂,twse,2026-01-17
1538,電子零組件業,3026,禾伸堂,twse,2026-01-17
1539,電子工業,3027,盛達,twse,2026-01-17
1540,通信網路業,3027,盛達,twse,2026-01-17
1541,電子工業,3028,增你強,twse,2026-01-17
1542,電子通路業,3028,增你強,twse,2026-01-17
1543,資訊服務業,3029,零壹,twse,2026-01-17
1544,電子工業,3029,零壹,twse,2026-01-17
1545,其他電子業,3030,德律,twse,2026-01-17
1546,電子工業,3030,德律,twse,2026-01-17
1547,光電業,3031,佰鴻,twse,2026-01-17
1548,電子工業,3031,佰鴻,twse,2026-01-17
1549,電子零組件業,3032,偉訓,twse,2026-01-17
1550,電子工業,3032,偉訓,twse,2026-01-17
1551,電子通路業,3033,威健,twse,2026-01-17
1552,電子工業,3033,威健,twse,2026-01-17
1553,半導體業,3034,聯詠,twse,2026-01-17
1554,電子工業,3034,聯詠,twse,2026-01-17
1555,電子工業,3035,智原,twse,2026-01-17
1556,半導體業,3035,智原,twse,2026-01-17
1557,電子工業,3036,文曄,twse,2026-01-17
1558,電子通路業,3036,文曄,twse,2026-01-17
1559,電子工業,3036A,文曄甲特,twse,2026-01-17
1560,電子通路業,3036A,文曄甲特,twse,2026-01-17
1561,電子工業,3037,欣興,twse,2026-01-17
1562,電子零組件業,3037,欣興,twse,2026-01-17
1563,光電業,3038,全台,twse,2026-01-17
1564,電子工業,3038,全台,twse,2026-01-17
1565,其他,3040,遠見,twse,2026-01-17
1566,半導體業,3041,揚智,twse,2026-01-17
1567,電子工業,3041,揚智,twse,2026-01-17
1568,電子零組件業,3042,晶技,twse,2026-01-17
1569,電子工業,3042,晶技,twse,2026-01-17
1570,電子工業,3043,科風,twse,2026-01-17
1571,其他電子業,3043,科風,twse,2026-01-17
1572,電子工業,3044,健鼎,twse,2026-01-17
1573,電子零組件業,3044,健鼎,twse,2026-01-17
1574,電子工業,3045,台灣大,twse,2026-01-17
1575,通信網路業,3045,台灣大,twse,2026-01-17
1576,電腦及週邊設備業,3046,建碁,twse,2026-01-17
1577,電子工業,3046,建碁,twse,2026-01-17
1578,通信網路業,3047,訊舟,twse,2026-01-17
1579,電子工業,3047,訊舟,twse,2026-01-17
1580,電子工業,3048,益登,twse,2026-01-17
1581,電子通路業,3048,益登,twse,2026-01-17
1582,電子工業,3049,精金,twse,2026-01-17
1583,光電業,3049,精金,twse,2026-01-17
1584,電子工業,3050,鈺德,twse,2026-01-17
1585,光電業,3050,鈺德,twse,2026-01-17
1586,電子工業,3051,力特,twse,2026-01-17
1587,光電業,3051,力特,twse,2026-01-17
1588,建材營造,3052,夆典,twse,2026-01-17
1589,電子工業,3053,鼎營,twse,2024-12-04
1590,其他電子業,3053,鼎營,twse,2024-12-04
1591,電子工業,3054,立萬利,twse,2023-06-30
1592,食品工業,3054,立萬利,twse,2026-01-17
1593,半導體業,3054,立萬利,twse,2023-06-30
1594,電子通路業,3055,蔚華科,twse,2026-01-17
1595,電子工業,3055,蔚華科,twse,2026-01-17
1596,建材營造,3056,富華新,twse,2026-01-17
1597,電子工業,3057,喬鼎,twse,2026-01-17
1598,電腦及週邊設備業,3057,喬鼎,twse,2026-01-17
1599,電子零組件業,3058,立德,twse,2026-01-17
1600,電子工業,3058,立德,twse,2026-01-17
1601,光電業,3059,華晶科,twse,2026-01-17
1602,電子工業,3059,華晶科,twse,2026-01-17
1603,電子工業,3060,銘異,twse,2026-01-17
1604,電腦及週邊設備業,3060,銘異,twse,2026-01-17
1605,電子工業,3061,璨圓,twse,2024-12-04
1606,光電業,3061,璨圓,twse,2024-12-04
1607,電子工業,3062,建漢,twse,2026-01-17
1608,通信網路業,3062,建漢,twse,2026-01-17
1609,電子工業,3063,飛信,twse,2024-12-04
1610,半導體業,3063,飛信,twse,2024-12-04
1611,文化創意業,3064,泰偉,tpex,2026-01-17
1612,光電業,3066,李洲,tpex,2026-01-17
1613,其他電子類,3067,全域,tpex,2026-01-17
1614,電腦及週邊設備業,3071,協禧,tpex,2026-01-17
1615,半導體業,3073,天方能源,tpex,2023-07-05
1616,綠能環保類,3073,天方能源,tpex,2026-01-17
1617,電子零組件業,3078,僑威,tpex,2026-01-17
1618,電子工業,3080,威力盟,twse,2024-12-04
1619,光電業,3080,威力盟,twse,2024-12-04
1620,通信網路業,3081,聯亞,tpex,2026-01-17
1621,文化創意業,3083,網龍,tpex,2026-01-17
1622,數位雲端類,3085,新零售,tpex,2026-01-17
1623,電子商務業,3085,新零售,tpex,2023-06-29
1624,文化創意業,3086,華義,tpex,2026-01-17
1625,電腦及週邊設備業,3088,艾訊,tpex,2026-01-17
1626,電子零組件業,3089,億杰,tpex,2023-07-22
1627,電子工業,3090,日電貿,twse,2026-01-17
1628,電子零組件業,3090,日電貿,twse,2026-01-17
1629,電子工業,3092,鴻碩,twse,2026-01-17
1630,電子零組件業,3092,鴻碩,twse,2026-01-17
1631,其他電子類,3093,港建*,tpex,2026-01-17
1632,半導體業,3094,聯傑,twse,2026-01-17
1633,電子工業,3094,聯傑,twse,2026-01-17
1634,通信網路業,3095,及成,tpex,2026-01-17
1635,電腦及週邊設備業,3097,拍檔,emerging,2026-01-17
1636,半導體業,3105,穩懋,tpex,2026-01-17
1637,電子零組件業,3114,好德,tpex,2026-01-17
1638,電子零組件業,3115,富榮綱,tpex,2026-01-17
1639,電子零組件業,3117,年程,emerging,2026-01-17
1640,生技醫療業,3118,進階,tpex,2026-01-17
1641,半導體業,3122,笙泉,tpex,2026-01-17
1642,光電業,3128,昇銳,tpex,2026-01-17
1643,電子工業,3130,一零四,twse,2023-06-30
1644,數位雲端,3130,一零四,twse,2026-01-17
1645,資訊服務業,3130,一零四,twse,2023-06-30
1646,其他電子類,3131,弘塑,tpex,2026-01-17
1647,半導體業,3135,凌航,twse,2026-01-17
1648,電子工業,3135,凌航,twse,2026-01-17
1649,通信網路業,3138,耀登,twse,2026-01-17
1650,電子工業,3138,耀登,twse,2026-01-17
1651,半導體業,3141,晶宏,tpex,2026-01-17
1652,電子工業,3142,遠茂,twse,2024-12-04
1653,電子零組件業,3144,新揚科,tpex,2021-12-16
1654,資訊服務業,3147,大綜,tpex,2026-01-17
1655,光電業,3149,正達,twse,2026-01-17
1656,電子工業,3149,正達,twse,2026-01-17
1657,電子工業,3150,鈺寶-創,twse,2026-01-17
1658,創新板股票,3150,鈺寶-創,twse,2026-01-17
1659,創新版股票,3150,鈺寶-創,twse,2024-12-04
1660,半導體業,3150,鈺寶-創,twse,2026-01-17
1661,通信網路業,3152,璟德,tpex,2026-01-17
1662,資訊服務業,3158,嘉實,tpex,2026-01-17
1663,電機機械,3162,精確,tpex,2026-01-17
1664,通信網路業,3163,波若威,tpex,2026-01-17
1665,化學生技醫療,3164,景岳,twse,2026-01-17
1666,生技醫療業,3164,景岳,twse,2026-01-17
1667,電機機械,3167,大量,twse,2026-01-17
1668,電子工業,3168,眾福科,twse,2026-01-17
1669,光電業,3168,眾福科,twse,2026-01-17
1670,半導體業,3169,亞信,tpex,2026-01-17
1671,居家生活類,3171,炎洲流通,tpex,2026-01-17
1672,貿易百貨,3171,新洲,tpex,2023-06-29
1673,生技醫療業,3176,基亞,tpex,2026-01-17
1674,半導體業,3178,公準,tpex,2026-01-17
1675,電機機械,3178,公準,tpex,2023-07-05
1676,生技醫療業,3184,微邦,emerging,2026-01-17
1677,建材營造,3188,鑫龍騰,tpex,2026-01-17
1678,電子工業,3189,景碩,twse,2026-01-17
1679,半導體業,3189,景碩,twse,2026-01-17
1680,電子零組件業,3191,雲嘉南,tpex,2026-01-17
1681,電子零組件業,3202,樺晟,tpex,2025-04-05
1682,生技醫療業,3205,佰研,tpex,2026-01-17
1683,電子零組件業,3206,志豐,tpex,2026-01-17
1684,電子零組件業,3207,耀勝,tpex,2026-01-17
1685,電子工業,3209,全科,twse,2026-01-17
1686,電子通路業,3209,全科,twse,2026-01-17
1687,電腦及週邊設備業,3211,順達,tpex,2026-01-17
1688,電腦及週邊設備業,3213,茂訊,tpex,2026-01-17
1689,電子工業,3214,元砷,twse,2024-12-04
1690,電子零組件業,3217,優群,tpex,2026-01-17
1691,生技醫療業,3218,大學光,tpex,2026-01-17
1692,半導體業,3219,倚強股份,tpex,2021-06-12
1693,其他電子類,3219,倚強科,tpex,2026-01-17
1694,通信網路業,3221,台嘉碩,tpex,2026-01-17
1695,電子通路業,3224,三顧,tpex,2026-01-17
1696,電機機械,3226,龍鋒,tpex,2026-01-17
1697,半導體業,3227,原相,tpex,2026-01-17
1698,半導體業,3228,金麗科,tpex,2026-01-17
1699,電子工業,3229,晟鈦,twse,2026-01-17
1700,電子零組件業,3229,晟鈦,twse,2026-01-17
1701,光電業,3230,錦明,tpex,2026-01-17
1702,電腦及週邊設備業,3231,緯創,twse,2026-01-17
1703,電子工業,3231,緯創,twse,2026-01-17
1704,電子通路業,3232,昱捷,tpex,2026-01-17
1705,通信網路業,3234,光環,tpex,2026-01-17
1706,電子零組件業,3236,千如,tpex,2026-01-17
1707,觀光餐旅,3252,海灣,tpex,2026-01-17
1708,觀光事業,3252,海灣,tpex,2023-06-29
1709,半導體業,3257,虹冠電,twse,2026-01-17
1710,電子工業,3257,虹冠電,twse,2026-01-17
1711,半導體業,3259,鑫創,tpex,2026-01-17
1712,半導體業,3260,威剛,tpex,2026-01-17
1713,半導體業,3264,欣銓,tpex,2026-01-17
1714,半導體業,3265,台星科,tpex,2026-01-17
1715,建材營造,3266,昇陽,twse,2026-01-17
1716,半導體業,3268,海德威,tpex,2026-01-17
1717,電子工業,3271,其樂達,twse,2024-12-04
1718,半導體業,3271,其樂達,twse,2024-12-04
1719,電腦及週邊設備業,3272,東碩,tpex,2026-01-17
1720,電子零組件業,3276,宇環,tpex,2026-01-17
1721,其他,3284,太普高,tpex,2026-01-17
1722,其他電子類,3285,微端,tpex,2026-01-17
1723,電腦及週邊設備業,3287,廣寰科,tpex,2026-01-17
1724,電子零組件業,3288,點晶,tpex,2026-01-17
1725,其他電子類,3289,宜特,tpex,2026-01-17
1726,電子零組件業,3290,東浦,tpex,2026-01-17
1727,文化創意業,3293,鈊象,tpex,2026-01-17
1728,電子零組件業,3294,英濟,tpex,2026-01-17
1729,電子工業,3296,勝德,twse,2026-01-17
1730,電子零組件業,3296,勝德,twse,2026-01-17
1731,光電業,3297,杭特,tpex,2026-01-17
1732,其他電子類,3303,岱稜,tpex,2026-01-17
1733,電子工業,3305,昇貿,twse,2026-01-17
1734,其他電子業,3305,昇貿,twse,2026-01-17
1735,通信網路業,3306,鼎天,tpex,2026-01-17
1736,電子零組件業,3308,聯德,twse,2026-01-17
1737,電子工業,3308,聯德,twse,2026-01-17
1738,電子零組件業,3310,佳穎,tpex,2026-01-17
1739,通信網路業,3311,閎暉,twse,2026-01-17
1740,電子工業,3311,閎暉,twse,2026-01-17
1741,電子工業,3312,弘憶股,twse,2026-01-17
1742,電子通路業,3312,弘憶股,twse,2026-01-17
1743,電子零組件業,3313,斐成,tpex,2021-06-12
1744,其他,3313,斐成,tpex,2026-01-17
1745,電子通路業,3315,宣昶,twse,2025-05-28
1746,電子工業,3315,宣昶,twse,2026-01-07
1747,半導體業,3317,尼克森,tpex,2026-01-17
1748,電子工業,3321,同泰,twse,2026-01-17
1749,電子零組件業,3321,同泰,twse,2026-01-17
1750,電子零組件業,3322,建舜電,tpex,2026-01-17
1751,電腦及週邊設備業,3323,加百裕,tpex,2026-01-17
1752,其他電子類,3324,雙鴻,tpex,2026-01-17
1753,電腦及週邊設備業,3325,旭品,tpex,2026-01-17
1754,電子零組件業,3332,幸康,tpex,2026-01-17
1755,電子工業,3338,泰碩,twse,2026-01-17
1756,電子零組件業,3338,泰碩,twse,2026-01-17
1757,光電業,3339,泰谷,tpex,2026-01-17
1758,汽車工業,3346,麗清,twse,2026-01-17
1759,電腦及週邊設備業,3349,寶德,tpex,2026-01-17
1760,電子零組件業,3354,律勝,tpex,2026-01-17
1761,電子工業,3356,奇偶,twse,2026-01-17
1762,光電業,3356,奇偶,twse,2026-01-17
1763,電子零組件業,3357,臺慶科,tpex,2026-01-17
1764,電子通路業,3360,尚立,tpex,2026-01-17
1765,光電業,3362,先進光,tpex,2026-01-17
1766,通信網路業,3363,上詮,tpex,2026-01-17
1767,電子工業,3367,英華達,twse,2024-12-04
1768,其他電子業,3367,英華達,twse,2024-12-04
1769,半導體業,3372,典範,tpex,2026-01-17
1770,其他電子類,3373,熱映,tpex,2026-01-17
1771,半導體業,3374,精材,tpex,2026-01-17
1772,電子零組件業,3376,新日興,twse,2026-01-17
1773,電子工業,3376,新日興,twse,2026-01-17
1774,電機機械,3379,彬台,tpex,2026-01-17
1775,電子工業,3380,明泰,twse,2026-01-17
1776,通信網路業,3380,明泰,twse,2026-01-17
1777,光電業,3383,新世紀,twse,2026-01-13
1778,電子工業,3383,新世紀,twse,2026-01-12
1779,電子零組件業,3388,崇越電,tpex,2026-01-17
1780,電子零組件業,3390,旭軟,tpex,2026-01-17
1781,其他電子類,3402,漢科,tpex,2026-01-17
1782,光電業,3406,玉晶光,twse,2026-01-17
1783,電子工業,3406,玉晶光,twse,2026-01-17
1784,半導體業,3413,京鼎,twse,2026-01-17
1785,電子工業,3413,京鼎,twse,2026-01-17
1786,電子工業,3416,融程電,twse,2026-01-17
1787,電腦及週邊設備業,3416,融程電,twse,2026-01-17
1788,通信網路業,3419,譁裕,twse,2026-01-17
1789,電子工業,3419,譁裕,twse,2026-01-17
1790,電機機械,3426,台興,tpex,2026-01-17
1791,化學工業,3430,奇鈦科,tpex,2026-01-17
1792,電子工業,3432,台端,twse,2026-01-17
1793,電子零組件業,3432,台端,twse,2026-01-17
1794,光電業,3434,哲固,tpex,2026-01-17
1795,電子工業,3437,榮創,twse,2026-01-17
1796,光電業,3437,榮創,twse,2026-01-17
1797,半導體業,3438,類比科,tpex,2026-01-17
1798,光電業,3441,聯一光,tpex,2026-01-17
1799,半導體業,3443,創意,twse,2026-01-17
1800,電子工業,3443,創意,twse,2026-01-17
1801,電子通路業,3444,利機,tpex,2026-01-17
1802,通信網路業,3447,展達,twse,2026-01-17
1803,電子工業,3447,展達,twse,2026-01-17
1804,其他電子業,3450,聯鈞,twse,2021-06-01
1805,電子工業,3450,聯鈞,twse,2026-01-17
1806,半導體業,3450,聯鈞,twse,2026-01-17
1807,電子工業,3454,晶睿,twse,2026-01-17
1808,光電業,3454,晶睿,twse,2026-01-17
1809,光電業,3455,由田,tpex,2026-01-17
1810,電子零組件業,3465,進泰電子,tpex,2024-06-05
1811,其他電子類,3465,進泰電子,tpex,2026-01-17
1812,通信網路業,3466,德晉,tpex,2026-01-17
1813,半導體業,3467,台灣精材,tpex,2026-01-17
1814,通信網路業,3473,智通聯網,emerging,2026-01-17
