,TodayBalance,YesBalance,buy,date,name,Return,sell
3987,6761707,6768558,187226,2025-06-26,MarginPurchase,4068,190009
3988,225045,234735,15689,2025-06-26,ShortSale,11653,17652
3989,224719022000,224189539000,10143724000,2025-06-26,MarginPurchaseMoney,155401000,9458840000
3990,221163,225045,22757,2025-06-27,ShortSale,6539,25414
3991,225228402000,224719554000,10378946000,2025-06-27,MarginPurchaseMoney,240278000,9629820000
3992,6770919,6761701,189534,2025-06-27,MarginPurchase,6643,173673
3993,222033,221163,19095,2025-06-30,ShortSale,1375,21340
3994,226292649000,225228402000,10173685000,2025-06-30,MarginPurchaseMoney,142431000,8967007000
3995,6834497,6813270,185087,2025-06-30,MarginPurchase,3438,160422
3996,223896,222033,15182,2025-07-01,ShortSale,2797,19842
3997,225161417000,226292649000,10473703000,2025-07-01,MarginPurchaseMoney,202520000,11402415000
3998,6812495,6834529,185645,2025-07-01,MarginPurchase,4471,203208
3999,6811689,6812491,147285,2025-07-02,MarginPurchase,3126,144961
4000,224210,223896,12689,2025-07-02,ShortSale,5927,18930
4001,225315996000,225161417000,7586570000,2025-07-02,MarginPurchaseMoney,146132000,7285859000
4002,6794172,6811682,201053,2025-07-03,MarginPurchase,3677,214886
4003,233661,224210,14888,2025-07-03,ShortSale,4911,29250
4004,225841159000,225315996000,11139596000,2025-07-03,MarginPurchaseMoney,172975000,10441457000
4005,6770065,6794161,193329,2025-07-04,MarginPurchase,4483,212942
4006,234175,233661,21934,2025-07-04,ShortSale,3841,26289
4007,223751212000,225841159000,9311638000,2025-07-04,MarginPurchaseMoney,214278000,11187307000
4008,6772395,6770058,128752,2025-07-07,MarginPurchase,3108,123307
4009,239972,234175,18987,2025-07-07,ShortSale,6562,31346
4010,221554232000,223751199000,5649664000,2025-07-07,MarginPurchaseMoney,119801000,7726830000
4011,246766,239972,20897,2025-07-08,ShortSale,6516,34207
4012,222090108000,221554232000,7165534000,2025-07-08,MarginPurchaseMoney,160832000,6468826000
4013,6775062,6772391,150622,2025-07-08,MarginPurchase,4711,143240
4014,6791753,6775060,167204,2025-07-09,MarginPurchase,9026,141485
4015,267559,246766,14464,2025-07-09,ShortSale,7213,42470
4016,222618366000,222090108000,9091621000,2025-07-09,MarginPurchaseMoney,177818000,8385545000
4017,6860473,6791748,223260,2025-07-10,MarginPurchase,5349,149186
4018,273687,267559,13323,2025-07-10,ShortSale,16593,36044
4019,224196382000,222618366000,10255137000,2025-07-10,MarginPurchaseMoney,173450000,8503671000
4020,276681,273685,15300,2025-07-11,ShortSale,25236,43532
4021,6878150,6860469,207223,2025-07-11,MarginPurchase,5727,183815
4022,224058848000,224196382000,8804425000,2025-07-11,MarginPurchaseMoney,228597000,8713362000
4023,6903343,6878148,163495,2025-07-14,MarginPurchase,4144,134156
4024,274459,276681,15697,2025-07-14,ShortSale,14930,28405
4025,224437905000,224058848000,8510443000,2025-07-14,MarginPurchaseMoney,156664000,7974722000
4026,277895,274459,16925,2025-07-15,ShortSale,21071,41432
4027,226722755000,224437905000,10103964000,2025-07-15,MarginPurchaseMoney,109913000,7709201000
4028,6951668,6903343,204788,2025-07-15,MarginPurchase,2992,153471
4029,298336,277895,10932,2025-07-16,ShortSale,15213,46586
4030,226872563000,226722755000,11118370000,2025-07-16,MarginPurchaseMoney,200242000,10768320000
4031,6943972,6951662,196791,2025-07-16,MarginPurchase,4975,199506
4032,6956005,6943969,201672,2025-07-17,MarginPurchase,3928,185708
4033,298989,298336,13514,2025-07-17,ShortSale,16483,30650
4034,227981188000,226872563000,10086211000,2025-07-17,MarginPurchaseMoney,182509000,8795077000
4035,6968522,6956005,216807,2025-07-18,MarginPurchase,7038,197252
4036,298361,298989,10969,2025-07-18,ShortSale,30266,40607
4037,228111365000,227981188000,11922842000,2025-07-18,MarginPurchaseMoney,239486000,11553179000
4038,229477188000,228221800000,10794775000,2025-07-21,MarginPurchaseMoney,147860000,9391527000
4039,288493,298363,15548,2025-07-21,ShortSale,15903,21581
4040,6970999,6971061,191129,2025-07-21,MarginPurchase,5353,185838
4041,6932379,6970598,246736,2025-07-22,MarginPurchase,5035,279920
4042,279593,288493,15945,2025-07-22,ShortSale,20625,27670
4043,224554075000,229461412000,11579406000,2025-07-22,MarginPurchaseMoney,195120000,16291623000
4044,6961426,6932375,245578,2025-07-23,MarginPurchase,7188,209339
4045,288242,279593,12374,2025-07-23,ShortSale,4683,25706
4046,227983846000,224554075000,11803322000,2025-07-23,MarginPurchaseMoney,173090000,8200461000
4047,229227323000,227983407000,11214331000,2025-07-24,MarginPurchaseMoney,521383000,9449032000
4048,262652,288242,35188,2025-07-24,ShortSale,9814,19412
4049,6860489,6854277,236305,2025-07-24,MarginPurchase,32736,197357
4050,6879849,6866114,218608,2025-07-25,MarginPurchase,7795,197078
4051,262676,259799,14906,2025-07-25,ShortSale,2092,19875
4052,229580905000,229227323000,8983205000,2025-07-25,MarginPurchaseMoney,171153000,8458470000
4053,6877760,6879839,234214,2025-07-28,MarginPurchase,23311,212982
4054,259572,262676,12693,2025-07-28,ShortSale,8645,18234
4055,230048512000,229580905000,11274656000,2025-07-28,MarginPurchaseMoney,318137000,10488912000
4056,6862271,6878852,238312,2025-07-29,MarginPurchase,11818,243075
4057,233568,259572,22584,2025-07-29,ShortSale,24226,20806
4058,229520930000,230048512000,11330244000,2025-07-29,MarginPurchaseMoney,340918000,11516908000
4059,229782020000,229520930000,9628668000,2025-07-30,MarginPurchaseMoney,348716000,9018862000
4060,6850445,6862270,208947,2025-07-30,MarginPurchase,5906,214866
4061,248212,233568,13725,2025-07-30,ShortSale,3743,32112
4062,244106,248212,26444,2025-07-31,ShortSale,1020,23358
4063,231315484000,229782020000,13643502000,2025-07-31,MarginPurchaseMoney,276593000,11833445000
4064,6908591,6850443,297020,2025-07-31,MarginPurchase,5268,233604
4065,232588286000,231315484000,12889364000,2025-08-01,MarginPurchaseMoney,261159000,11355403000
4066,244032,244106,19779,2025-08-01,ShortSale,1009,20714
4067,6916589,6908585,244236,2025-08-01,MarginPurchase,4968,231264
4068,6908327,6916584,238253,2025-08-04,MarginPurchase,9317,237193
4069,233876,244032,25217,2025-08-04,ShortSale,1206,16267
4070,233410481000,232588286000,11289478000,2025-08-04,MarginPurchaseMoney,265711000,10201571000
4071,6940510,6908324,275670,2025-08-05,MarginPurchase,3272,240212
4072,238525,233876,14741,2025-08-05,ShortSale,1322,20712
4073,235386924000,233410441000,13923259000,2025-08-05,MarginPurchaseMoney,149230000,11797546000
4074,6953218,6940509,236442,2025-08-06,MarginPurchase,8655,215078
4075,242672,238525,16020,2025-08-06,ShortSale,1185,21352
4076,236036183000,235386899000,12136811000,2025-08-06,MarginPurchaseMoney,271456000,11216071000
4077,6956042,6953221,271906,2025-08-07,MarginPurchase,6351,262734
4078,250712,242672,15667,2025-08-07,ShortSale,2708,26415
4079,237514928000,236036507000,15798054000,2025-08-07,MarginPurchaseMoney,201851000,14117782000
4080,251486,250710,21201,2025-08-08,ShortSale,896,22873
4081,238613969000,237514138000,14984928000,2025-08-08,MarginPurchaseMoney,261863000,13623234000
4082,6964032,6956025,283110,2025-08-08,MarginPurchase,4388,270715
4083,7025082,6964048,316900,2025-08-11,MarginPurchase,5087,250779
4084,254595,251486,18843,2025-08-11,ShortSale,2379,24331
4085,242509549000,238616660000,17620044000,2025-08-11,MarginPurchaseMoney,204803000,13522352000
4086,7020599,7025077,304688,2025-08-12,MarginPurchase,7336,301830
4087,262015,254595,14805,2025-08-12,ShortSale,1195,23420
4088,243266443000,242509549000,16414072000,2025-08-12,MarginPurchaseMoney,376360000,15280818000
4089,262196,262015,20994,2025-08-13,ShortSale,4274,25449
4090,6999135,7020598,357242,2025-08-13,MarginPurchase,4522,374183
4091,242383930000,243266413000,18450826000,2025-08-13,MarginPurchaseMoney,204832000,19128477000
4092,7024342,6999127,327064,2025-08-14,MarginPurchase,4118,297731
4093,265817,262196,16329,2025-08-14,ShortSale,2053,22003
4094,245037336000,242381988000,17543129000,2025-08-14,MarginPurchaseMoney,177451000,14710330000
4095,273209,265817,21121,2025-08-15,ShortSale,1693,30206
4096,248323607000,245039278000,16972687000,2025-08-15,MarginPurchaseMoney,277555000,13410803000
4097,7075184,7024335,350853,2025-08-15,MarginPurchase,9915,290089
4098,249893217000,248323823000,17748148000,2025-08-18,MarginPurchaseMoney,312420000,15866334000
4099,282409,273209,16752,2025-08-18,ShortSale,2976,28928
4100,7127670,7075177,403656,2025-08-18,MarginPurchase,8266,342897
4101,7114832,7127666,350945,2025-08-19,MarginPurchase,9384,354395
4102,280314,282409,21824,2025-08-19,ShortSale,3215,22944
4103,250196431000,249893217000,17749358000,2025-08-19,MarginPurchaseMoney,295993000,17150151000
4104,7072613,7114827,304329,2025-08-20,MarginPurchase,6037,340506
4105,259187,280314,36976,2025-08-20,ShortSale,5860,21709
4106,248938691000,250196431000,16291485000,2025-08-20,MarginPurchaseMoney,231911000,17317313000
4107,7099289,7072608,311367,2025-08-21,MarginPurchase,8011,276675
4108,264293,259187,15599,2025-08-21,ShortSale,2716,23421
4109,251706436000,248938691000,14469809000,2025-08-21,MarginPurchaseMoney,291906000,11410158000
4110,251544566000,251706436000,12051818000,2025-08-22,MarginPurchaseMoney,285278000,11928410000
4111,7078260,7099282,260850,2025-08-22,MarginPurchase,5592,276280
4112,264434,264283,18574,2025-08-22,ShortSale,3090,21815
4113,253933965000,251544566000,18204399000,2025-08-25,MarginPurchaseMoney,174409000,15640591000
4114,283199,264434,13247,2025-08-25,ShortSale,1487,33499
4115,7120916,7097838,340417,2025-08-25,MarginPurchase,4030,313309
4116,7148622,7120906,324171,2025-08-26,MarginPurchase,6204,290251
4117,290776,283199,16732,2025-08-26,ShortSale,2898,27207
4118,255260819000,253933965000,16234403000,2025-08-26,MarginPurchaseMoney,224860000,14682689000
4119,7157587,7148615,342359,2025-08-27,MarginPurchase,4306,329081
4120,284183,290776,24196,2025-08-27,ShortSale,3650,21253
4121,258305814000,255260819000,19988719000,2025-08-27,MarginPurchaseMoney,186192000,16757532000
4122,260232173000,258305814000,17781083000,2025-08-28,MarginPurchaseMoney,182196000,15672528000
4123,7187773,7157581,338853,2025-08-28,MarginPurchase,3939,304722
4124,283860,284183,16230,2025-08-28,ShortSale,2138,18045
4125,287081,283860,15057,2025-08-29,ShortSale,1670,19948
4126,262327206000,260232173000,19335876000,2025-08-29,MarginPurchaseMoney,284739000,16956104000
4127,7204181,7187770,332929,2025-08-29,MarginPurchase,10437,306081
4128,284097,287081,23882,2025-09-01,ShortSale,2450,23348
4129,259146921000,262327206000,19463700000,2025-09-01,MarginPurchaseMoney,224381000,22419603000
4130,7160345,7204177,329944,2025-09-01,MarginPurchase,6662,367114
4131,274300,284097,25998,2025-09-02,ShortSale,3263,19464
4132,259012511000,259146921000,14353736000,2025-09-02,MarginPurchaseMoney,183454000,14304692000
4133,7142070,7160339,273081,2025-09-02,MarginPurchase,4873,286477
4134,261032905000,259012527000,13600822000,2025-09-03,MarginPurchaseMoney,410678000,11169766000
4135,7173616,7142068,264345,2025-09-03,MarginPurchase,9777,223020
4136,284995,274300,11567,2025-09-03,ShortSale,3007,25269
4137,7190076,7173613,352786,2025-09-04,MarginPurchase,17011,319312
4138,277151,284995,26538,2025-09-04,ShortSale,2506,21200
4139,261541660000,261032834000,16508517000,2025-09-04,MarginPurchaseMoney,309810000,15689881000
4140,7228105,7190074,314657,2025-09-05,MarginPurchase,9604,267022
4141,283235,277151,14787,2025-09-05,ShortSale,1862,22733
4142,264481986000,261541660000,16674618000,2025-09-05,MarginPurchaseMoney,275991000,13458301000
4143,7273265,7228685,389114,2025-09-08,MarginPurchase,14829,329705
4144,278076,283235,19550,2025-09-08,ShortSale,5282,19673
4145,266510445000,264502119000,18364086000,2025-09-08,MarginPurchaseMoney,495638000,15860122000
4146,7273085,7273259,339279,2025-09-09,MarginPurchase,7095,332358
4147,282463,278076,16111,2025-09-09,ShortSale,1556,22054
4148,267537039000,266510445000,18379930000,2025-09-09,MarginPurchaseMoney,225675000,17127661000
4149,286959,282463,17164,2025-09-10,ShortSale,1764,23424
4150,269963070000,267536355000,20214431000,2025-09-10,MarginPurchaseMoney,399325000,17388390000
4151,7315318,7273076,389005,2025-09-10,MarginPurchase,8823,337940
4152,7246251,7315313,364756,2025-09-11,MarginPurchase,9335,424483
4153,290002,286959,19965,2025-09-11,ShortSale,2122,25130
4154,265854797000,269963070000,19027228000,2025-09-11,MarginPurchaseMoney,335018000,22800483000
4155,7271607,7246246,332952,2025-09-12,MarginPurchase,8517,299074
4156,297663,290002,18495,2025-09-12,ShortSale,1784,27940
4157,265614897000,265854797000,16228196000,2025-09-12,MarginPurchaseMoney,373314000,16094782000
4158,294399,297663,22440,2025-09-15,ShortSale,6412,25588
4159,7262270,7267460,278893,2025-09-15,MarginPurchase,8446,275637
4160,264210665000,265614872000,12797347000,2025-09-15,MarginPurchaseMoney,244529000,13957025000
4161,7274679,7262258,284329,2025-09-16,MarginPurchase,5370,266538
4162,298612,294399,21383,2025-09-16,ShortSale,5809,31405
4163,265856690000,264210665000,14050642000,2025-09-16,MarginPurchaseMoney,401181000,12003436000
4164,319329,298612,16633,2025-09-17,ShortSale,3822,41172
4165,264869230000,265856690000,12719220000,2025-09-17,MarginPurchaseMoney,154968000,13551712000
4166,7240060,7274671,277624,2025-09-17,MarginPurchase,3364,308871
4167,266808583000,264869284000,15992474000,2025-09-18,MarginPurchaseMoney,435684000,13617491000
4168,333640,319329,21344,2025-09-18,ShortSale,3467,39122
4169,7252123,7240062,345714,2025-09-18,MarginPurchase,16932,316721
4170,7245469,7252117,330287,2025-09-19,MarginPurchase,10566,326369
4171,336185,333641,27946,2025-09-19,ShortSale,3381,33871
4172,268834779000,266808583000,17343263000,2025-09-19,MarginPurchaseMoney,425868000,14891199000
4173,7290829,7245463,344113,2025-09-22,MarginPurchase,8705,290042
4174,315671,336185,32515,2025-09-22,ShortSale,11150,23151
4175,272458389000,268834779000,18679028000,2025-09-22,MarginPurchaseMoney,253705000,14801713000
4176,7330234,7290823,369424,2025-09-23,MarginPurchase,7951,322062
4177,313214,315671,33791,2025-09-23,ShortSale,3142,34476
4178,272801313000,272458389000,18216401000,2025-09-23,MarginPurchaseMoney,421413000,17452063000
4179,7311567,7330231,301923,2025-09-24,MarginPurchase,5399,315188
4180,317483,313214,22892,2025-09-24,ShortSale,1129,28290
4181,274650726000,272801313000,17324769000,2025-09-24,MarginPurchaseMoney,179445000,15295911000
4182,331781,317483,21117,2025-09-25,ShortSale,2313,37728
4183,275265205000,274650726000,16965884000,2025-09-25,MarginPurchaseMoney,389005000,15962400000
4184,7301785,7311564,359096,2025-09-25,MarginPurchase,8207,360668
4185,7236488,7301780,294814,2025-09-26,MarginPurchase,14026,346080
4186,303853,331781,42661,2025-09-26,ShortSale,7994,22727
4187,271547451000,275265205000,14721807000,2025-09-26,MarginPurchaseMoney,507327000,17932234000
4188,7272694,7235577,257661,2025-09-30,MarginPurchase,6975,213569
4189,303356,303853,22654,2025-09-30,ShortSale,1699,23856
4190,275429759000,271547444000,15474983000,2025-09-30,MarginPurchaseMoney,373335000,11219333000
4191,306765,303356,18786,2025-10-01,ShortSale,2158,24353
4192,7289143,7272764,289859,2025-10-01,MarginPurchase,8263,265217
4193,276237290000,275429159000,15079786000,2025-10-01,MarginPurchaseMoney,313667000,13957988000
4194,7354804,7289139,351571,2025-10-02,MarginPurchase,8794,277112
4195,324331,306765,21352,2025-10-02,ShortSale,746,39664
4196,278985046000,276236855000,17993958000,2025-10-02,MarginPurchaseMoney,340548000,14905219000
4197,324129,324331,24874,2025-10-03,ShortSale,1577,26249
4198,281879929000,278985046000,18306745000,2025-10-03,MarginPurchaseMoney,291269000,15120593000
4199,7440197,7354800,361843,2025-10-03,MarginPurchase,10270,266176
4200,343649,324129,19148,2025-10-07,ShortSale,2632,41300
4201,283226480000,281879913000,20490602000,2025-10-07,MarginPurchaseMoney,270519000,18873516000
4202,7462926,7432466,378823,2025-10-07,MarginPurchase,7276,341087
4203,7454287,7462929,325090,2025-10-08,MarginPurchase,10667,323065
4204,323322,343649,29144,2025-10-08,ShortSale,14254,23071
4205,283589136000,283226471000,16639837000,2025-10-08,MarginPurchaseMoney,433204000,15843968000
4206,7477782,7454280,412526,2025-10-09,MarginPurchase,7025,381999
4207,328558,323322,15646,2025-10-09,ShortSale,10407,31289
4208,285612707000,283589248000,21041625000,2025-10-09,MarginPurchaseMoney,339459000,18678707000
4209,7462819,7477771,363776,2025-10-13,MarginPurchase,6848,371880
4210,311917,328558,47215,2025-10-13,ShortSale,1594,32168
4211,283166811000,285612707000,16082268000,2025-10-13,MarginPurchaseMoney,302563000,18225601000
4212,7330057,7462809,412691,2025-10-14,MarginPurchase,8536,536907
4213,308532,311917,32472,2025-10-14,ShortSale,2084,31171
4214,275345144000,283166809000,20168945000,2025-10-14,MarginPurchaseMoney,294255000,27696355000
4215,307921,308532,30643,2025-10-15,ShortSale,1287,31319
4216,280251490000,275345144000,17975916000,2025-10-15,MarginPurchaseMoney,666377000,12403193000
4217,7369415,7330044,294477,2025-10-15,MarginPurchase,13739,241367
4218,7442443,7369408,380512,2025-10-16,MarginPurchase,6514,300963
4219,315616,307921,20922,2025-10-16,ShortSale,7702,36319
4220,285280494000,280251490000,21059334000,2025-10-16,MarginPurchaseMoney,248134000,15782196000
4221,7395723,7442433,318088,2025-10-17,MarginPurchase,18248,346550
4222,325180,315616,20839,2025-10-17,ShortSale,1906,32309
4223,285198688000,285280346000,17575386000,2025-10-17,MarginPurchaseMoney,475998000,17181046000
4224,331465,325180,20719,2025-10-20,ShortSale,1507,28511
4225,7479239,7395711,337859,2025-10-20,MarginPurchase,6425,247906
4226,289524473000,285198688000,18136774000,2025-10-20,MarginPurchaseMoney,257281000,13553708000
4227,7479839,7479235,325406,2025-10-21,MarginPurchase,4925,319877
4228,321838,331465,23149,2025-10-21,ShortSale,6498,20020
4229,290984087000,289524473000,18937170000,2025-10-21,MarginPurchaseMoney,236498000,17241058000
4230,322632,321838,19811,2025-10-22,ShortSale,834,21439
