買進,日期,種類,賣出
142469121461,2022-11-14,total,109738670835
41835600,2022-11-14,Foreign_Dealer_Self,52971430
129648847115,2022-11-14,Foreign_Investor,92060615968
1833370243,2022-11-14,Dealer_self,4450003385
7951295545,2022-11-14,Dealer_Hedging,10384580982
55872790,2022-11-15,Foreign_Dealer_Self,61373510
2339671153,2022-11-15,Dealer_self,5689190858
5212222188,2022-11-15,Investment_Trust,4142484173
120785748676,2022-11-15,Foreign_Investor,85986033533
137445599246,2022-11-15,total,107773701626
9107957229,2022-11-15,Dealer_Hedging,11955993062
121315087681,2022-11-16,total,115446459800
8913717883,2022-11-16,Dealer_Hedging,11375018807
2521411765,2022-11-16,Dealer_self,6732613954
105840354928,2022-11-16,Foreign_Investor,94259544639
4039603105,2022-11-16,Investment_Trust,3079282400
54901960,2022-11-16,Foreign_Dealer_Self,41739110
2362905999,2022-11-17,Dealer_self,1900617917
37015020,2022-11-17,Foreign_Dealer_Self,36335530
87840262465,2022-11-17,total,88238166105
73618134784,2022-11-17,Foreign_Investor,76928745223
3772100980,2022-11-17,Investment_Trust,2545843144
8087120702,2022-11-17,Dealer_Hedging,6862959821
6816063918,2022-11-18,Dealer_Hedging,7165018535
3029339402,2022-11-18,Investment_Trust,2668698558
1467943240,2022-11-18,Dealer_self,3489520874
70325635905,2022-11-18,Foreign_Investor,72728357460
81638982465,2022-11-18,total,86051595427
55759700,2022-11-18,Foreign_Dealer_Self,33478180
1262363046,2022-11-21,Dealer_self,1350094296
28567520,2022-11-21,Foreign_Dealer_Self,19578320
5120599615,2022-11-21,Dealer_Hedging,6952211525
2768475198,2022-11-21,Investment_Trust,3204098787
59145701638,2022-11-21,Foreign_Investor,60925805351
68297139497,2022-11-21,total,72432209959
1252252186,2022-11-22,Dealer_self,1661193968
23560090,2022-11-22,Foreign_Dealer_Self,23463320
4888316496,2022-11-22,Dealer_Hedging,5559156948
3181005892,2022-11-22,Investment_Trust,4112476772
74159429084,2022-11-22,total,75586898368
64837854510,2022-11-22,Foreign_Investor,64254070680
1207875884,2022-11-23,Dealer_self,1530295476
23507820,2022-11-23,Foreign_Dealer_Self,24180390
4529285756,2022-11-23,Dealer_Hedging,4659338590
4309229814,2022-11-23,Investment_Trust,3799881982
59706783610,2022-11-23,Foreign_Investor,57585687579
69753175064,2022-11-23,total,67575203627
1755208501,2022-11-24,Dealer_self,1264828223
93291956234,2022-11-24,total,68873636606
26607990,2022-11-24,Foreign_Dealer_Self,43714230
5518275035,2022-11-24,Investment_Trust,4024520048
6511316984,2022-11-24,Dealer_Hedging,7395975500
79507155714,2022-11-24,Foreign_Investor,56188312835
66765965870,2022-11-25,Foreign_Investor,66849926620
4545729550,2022-11-25,Investment_Trust,3424952551
4387211718,2022-11-25,Dealer_Hedging,8084151837
40229860,2022-11-25,Foreign_Dealer_Self,35905010
968025034,2022-11-25,Dealer_self,2797088849
76666932172,2022-11-25,total,81156119857
1053843239,2022-11-28,Dealer_self,2742589324
5627863251,2022-11-28,Dealer_Hedging,8401826929
3421313398,2022-11-28,Investment_Trust,4047720543
64587925865,2022-11-28,Foreign_Investor,75368117037
31833910,2022-11-28,Foreign_Dealer_Self,31718020
74690945753,2022-11-28,total,90560253833
86079887506,2022-11-29,total,77049814481
38950970,2022-11-29,Foreign_Dealer_Self,34872980
72975249585,2022-11-29,Foreign_Investor,64632030458
4167505920,2022-11-29,Investment_Trust,5158915685
1757571446,2022-11-29,Dealer_self,1757922256
7179560555,2022-11-29,Dealer_Hedging,5500946082
1143852508,2022-11-30,Dealer_self,2807747679
5154380926,2022-11-30,Dealer_Hedging,7018457672
5188935645,2022-11-30,Investment_Trust,4749378952
146486889189,2022-11-30,Foreign_Investor,126264375319
30141020,2022-11-30,Foreign_Dealer_Self,37067350
157974058268,2022-11-30,total,140839959622
7123879630,2022-12-01,Investment_Trust,3471172234
95453886243,2022-12-01,Foreign_Investor,80327495999
41051650,2022-12-01,Foreign_Dealer_Self,40343750
112158529376,2022-12-01,total,99112853386
7624587028,2022-12-01,Dealer_Hedging,10240333111
1956176475,2022-12-01,Dealer_self,5073852042
80978892566,2022-12-02,total,84056202549
4480178827,2022-12-02,Dealer_Hedging,6135903148
70282188918,2022-12-02,Foreign_Investor,70338463274
34764740,2022-12-02,Foreign_Dealer_Self,29638120
1465885107,2022-12-02,Dealer_self,3481582013
4750639714,2022-12-02,Investment_Trust,4100254114
1961903594,2022-12-05,Dealer_self,2563603825
78602346233,2022-12-05,Foreign_Investor,77818922608
34639070,2022-12-05,Foreign_Dealer_Self,33286790
5950391541,2022-12-05,Dealer_Hedging,7354601302
4940334120,2022-12-05,Investment_Trust,2545177869
91454975488,2022-12-05,total,90282305604
1674765473,2022-12-06,Dealer_self,2989750880
33011800,2022-12-06,Foreign_Dealer_Self,33824420
6321614455,2022-12-06,Dealer_Hedging,9138696730
88427211840,2022-12-06,total,105640920741
77269139334,2022-12-06,Foreign_Investor,90410636614
3161692578,2022-12-06,Investment_Trust,3101836517
92733124307,2022-12-07,total,101090970618
36720380,2022-12-07,Foreign_Dealer_Self,39675170
81915359264,2022-12-07,Foreign_Investor,85988170651
2193288156,2022-12-07,Investment_Trust,3900649150
1706317814,2022-12-07,Dealer_self,2564378519
6918159073,2022-12-07,Dealer_Hedging,8637772298
65693194505,2022-12-08,total,75919557876
34600520,2022-12-08,Foreign_Dealer_Self,34476490
55343659439,2022-12-08,Foreign_Investor,64397954439
3053725212,2022-12-08,Investment_Trust,2507876023
6048502474,2022-12-08,Dealer_Hedging,7366082916
1247307380,2022-12-08,Dealer_self,1647644498
5748501659,2022-12-09,Dealer_Hedging,7163265500
1668253760,2022-12-09,Dealer_self,1358619503
75472414641,2022-12-09,total,70358085415
65968948622,2022-12-09,Foreign_Investor,59766004662
2086710600,2022-12-09,Investment_Trust,2070195750
35661840,2022-12-09,Foreign_Dealer_Self,42084240
57889876975,2022-12-12,total,66015864885
50497283774,2022-12-12,Foreign_Investor,56473489670
1916301199,2022-12-12,Investment_Trust,2260251851
33671070,2022-12-12,Foreign_Dealer_Self,31371210
1180828896,2022-12-12,Dealer_self,1334282499
4295463106,2022-12-12,Dealer_Hedging,5947840865
4093869463,2022-12-13,Dealer_Hedging,5861487633
1126514021,2022-12-13,Dealer_self,1683701573
36627830,2022-12-13,Foreign_Dealer_Self,26936810
2761213998,2022-12-13,Investment_Trust,2424022583
67814508794,2022-12-13,Foreign_Investor,78063364130
75796106276,2022-12-13,total,88032575919
2845928447,2022-12-14,Investment_Trust,1908639100
75328355866,2022-12-14,Foreign_Investor,60754348548
5438848806,2022-12-14,Dealer_Hedging,6138130156
3503978270,2022-12-14,Dealer_self,2245794722
87117111389,2022-12-14,total,71046912526
27833410,2022-12-14,Foreign_Dealer_Self,37889240
65155365564,2022-12-15,Foreign_Investor,66326395873
32012250,2022-12-15,Foreign_Dealer_Self,33405430
75359461827,2022-12-15,total,77884144117
1827303264,2022-12-15,Dealer_self,2287174046
2920100996,2022-12-15,Investment_Trust,2571229353
5456692003,2022-12-15,Dealer_Hedging,6699344845
38882980,2022-12-16,Foreign_Dealer_Self,32766910
6307309787,2022-12-16,Dealer_Hedging,9501534275
25702251733,2022-12-16,Investment_Trust,25719225004
107397617217,2022-12-16,Foreign_Investor,123036741707
141098379916,2022-12-16,total,163162989572
1691201179,2022-12-16,Dealer_self,4905488586
916214708,2022-12-19,Dealer_self,2344351258
21720086150,2022-12-19,Investment_Trust,22453453547
95922984484,2022-12-19,total,114302158226
4470621992,2022-12-19,Dealer_Hedging,6797293505
68816061634,2022-12-19,Foreign_Investor,82707059916
29054450,2022-12-19,Foreign_Dealer_Self,25497020
1188778612,2022-12-20,Dealer_self,3634852976
6807914031,2022-12-20,Dealer_Hedging,11024351087
22821954269,2022-12-20,Investment_Trust,23276702977
80899620014,2022-12-20,Foreign_Investor,91666535974
29092430,2022-12-20,Foreign_Dealer_Self,31954050
111718266926,2022-12-20,total,129602443014
1518778713,2022-12-21,Dealer_self,3263384070
110965608807,2022-12-21,total,117005270340
81845802602,2022-12-21,Foreign_Investor,84716371543
22370234914,2022-12-21,Investment_Trust,21842936141
5230792578,2022-12-21,Dealer_Hedging,7182578586
28394520,2022-12-21,Foreign_Dealer_Self,27475590
27539780,2022-12-22,Foreign_Dealer_Self,26643480
4869722204,2022-12-22,Dealer_Hedging,4687765661
21379108777,2022-12-22,Investment_Trust,20787495458
70115054952,2022-12-22,Foreign_Investor,60766062128
97669705231,2022-12-22,total,88165262217
1305819298,2022-12-22,Dealer_self,1923938970
918206704,2022-12-23,Dealer_self,2523896483
4784192568,2022-12-23,Investment_Trust,1977797011
24364770,2022-12-23,Foreign_Dealer_Self,30816540
4720416771,2022-12-23,Dealer_Hedging,5262594868
38639915230,2022-12-23,Foreign_Investor,51876669907
49062731273,2022-12-23,total,61640958269
24114250,2022-12-26,Foreign_Dealer_Self,21426080
598619091,2022-12-26,Dealer_self,1388648854
2546558208,2022-12-26,Dealer_Hedging,3382002691
2699478180,2022-12-26,Investment_Trust,2104438863
24065016732,2022-12-26,Foreign_Investor,28087285799
29909672211,2022-12-26,total,34962376207
18150320,2022-12-27,Foreign_Dealer_Self,25032170
4244129100,2022-12-27,Dealer_Hedging,4719686908
2692994530,2022-12-27,Investment_Trust,1518358750
31508835919,2022-12-27,Foreign_Investor,27828185850
39192079370,2022-12-27,total,34801276319
746119821,2022-12-27,Dealer_self,735044811
48907051697,2022-12-28,total,64596175473
36688480,2022-12-28,Foreign_Dealer_Self,32447830
39332493174,2022-12-28,Foreign_Investor,50422142158
3345793454,2022-12-28,Investment_Trust,3107975925
904859660,2022-12-28,Dealer_self,3790552195
5323905409,2022-12-28,Dealer_Hedging,7275505195
49730165902,2022-12-29,total,60951384406
3127071299,2022-12-29,Investment_Trust,1795394187
30487970,2022-12-29,Foreign_Dealer_Self,29203300
1383647376,2022-12-29,Dealer_self,1130957486
40234930647,2022-12-29,Foreign_Investor,52484386049
4984516580,2022-12-29,Dealer_Hedging,5540646684
39747713389,2022-12-30,Foreign_Investor,39892476161
48824795137,2022-12-30,total,46934946075
1561156252,2022-12-30,Dealer_self,1991279541
23644750,2022-12-30,Foreign_Dealer_Self,20509140
4913479091,2022-12-30,Dealer_Hedging,3655414185
2602446405,2022-12-30,Investment_Trust,1395776188
44090115316,2023-01-03,Foreign_Investor,43677361867
3511479805,2023-01-03,Investment_Trust,2124411492
56371895262,2023-01-03,total,53653696580
23584650,2023-01-03,Foreign_Dealer_Self,41340320
6372196750,2023-01-03,Dealer_Hedging,6122627652
2398103391,2023-01-03,Dealer_self,1729295569
5468609007,2023-01-04,Dealer_Hedging,5429640792
3333385970,2023-01-04,Investment_Trust,2591463052
46567124595,2023-01-04,Foreign_Investor,52160996451
37456850,2023-01-04,Foreign_Dealer_Self,40169090
57403491813,2023-01-04,total,61671434052
2034372241,2023-01-04,Dealer_self,1489333757
1538599073,2023-01-05,Dealer_self,2159409170
6539133385,2023-01-05,Dealer_Hedging,6073610322
2578331717,2023-01-05,Investment_Trust,3101575479
54317566672,2023-01-05,Foreign_Investor,52369989844
41651270,2023-01-05,Foreign_Dealer_Self,37130420
64973630847,2023-01-05,total,63704584815
66993146899,2023-01-06,total,54302653935
55466536749,2023-01-06,Foreign_Investor,45623221013
3073162664,2023-01-06,Investment_Trust,2049884461
6420050141,2023-01-06,Dealer_Hedging,5548469333
34834940,2023-01-06,Foreign_Dealer_Self,44629380
2033397345,2023-01-06,Dealer_self,1081079128
8255696525,2023-01-09,Dealer_Hedging,5461780457
5683439170,2023-01-09,Investment_Trust,2302383829
90001511946,2023-01-09,Foreign_Investor,53813901524
2601610807,2023-01-09,Dealer_self,1624827479
53355230,2023-01-09,Foreign_Dealer_Self,59672290
106542258448,2023-01-09,total,63202893289
1499563245,2023-01-10,Dealer_self,1616182608
5572344069,2023-01-10,Dealer_Hedging,5731330921
3551578302,2023-01-10,Investment_Trust,1725266552
70239662527,2023-01-10,Foreign_Investor,51658068053
57901140,2023-01-10,Foreign_Dealer_Self,32353050
80863148143,2023-01-10,total,60730848134
53575377070,2023-01-11,Foreign_Investor,50036107415
1728199928,2023-01-11,Dealer_self,1071796495
38770540,2023-01-11,Foreign_Dealer_Self,33723270
5928066055,2023-01-11,Dealer_Hedging,4900698504
63909402908,2023-01-11,total,57779979772
2677759855,2023-01-11,Investment_Trust,1771377358
59433163004,2023-01-12,total,56967601039
1391435031,2023-01-12,Dealer_self,1269097022
24382560,2023-01-12,Foreign_Dealer_Self,22935510
5067264265,2023-01-12,Dealer_Hedging,4482700170
3349640462,2023-01-12,Investment_Trust,1590781743
49624823246,2023-01-12,Foreign_Investor,49625022104
2086383132,2023-01-13,Dealer_self,1484714437
7033319212,2023-01-13,Dealer_Hedging,4813978509
3631204588,2023-01-13,Investment_Trust,2162074721
79047129763,2023-01-13,Foreign_Investor,48375123286
35419670,2023-01-13,Foreign_Dealer_Self,26335900
91798036695,2023-01-13,total,56835890953
2610217459,2023-01-16,Investment_Trust,2434623300
62172984707,2023-01-16,Foreign_Investor,43424265662
5872759766,2023-01-16,Dealer_Hedging,4515188301
27223400,2023-01-16,Foreign_Dealer_Self,20449150
1824718992,2023-01-16,Dealer_self,786058503
72480680924,2023-01-16,total,51160135766
25703880,2023-01-17,Foreign_Dealer_Self,9129250
56594948085,2023-01-17,Foreign_Investor,45364167363
64803632098,2023-01-17,total,57504642104
3766591402,2023-01-17,Dealer_Hedging,4148187373
1580671351,2023-01-17,Dealer_self,737363715
2861421260,2023-01-17,Investment_Trust,7254923653
4736295878,2023-01-30,Dealer_self,1917624556
11451095424,2023-01-30,Dealer_Hedging,6481456459
6269087553,2023-01-30,Investment_Trust,3179424632
203744063563,2023-01-30,Foreign_Investor,131488377272
24864200,2023-01-30,Foreign_Dealer_Self,61653250
226200542418,2023-01-30,total,143066882919
57990690,2023-01-31,Foreign_Dealer_Self,44892370
128368262700,2023-01-31,Foreign_Investor,125443884303
144165498781,2023-01-31,total,138762204672
6659111089,2023-01-31,Dealer_Hedging,7487832658
3489896859,2023-01-31,Dealer_self,1387978631
5648228133,2023-01-31,Investment_Trust,4442509080
87693767470,2023-02-01,Foreign_Investor,77442187125
5416055792,2023-02-01,Investment_Trust,4669459320
102005853701,2023-02-01,total,89853975714
39452580,2023-02-01,Foreign_Dealer_Self,37125630
2915102153,2023-02-01,Dealer_self,1695748571
5980928286,2023-02-01,Dealer_Hedging,6046580698
2948444202,2023-02-02,Dealer_self,2704830627
40575510,2023-02-02,Foreign_Dealer_Self,42542950
7941202361,2023-02-02,Dealer_Hedging,8422192986
6238345887,2023-02-02,Investment_Trust,4758479917
101507242470,2023-02-02,Foreign_Investor,78969434440
118635234920,2023-02-02,total,94854937970
90694957197,2023-02-03,total,80582980129
4287692275,2023-02-03,Investment_Trust,3838963789
77836358687,2023-02-03,Foreign_Investor,66247201214
35411190,2023-02-03,Foreign_Dealer_Self,24992160
1822955222,2023-02-03,Dealer_self,2297889429
6747951013,2023-02-03,Dealer_Hedging,8198925697
4173185284,2023-02-06,Investment_Trust,3904936230
60161457032,2023-02-06,Foreign_Investor,72723625477
26733090,2023-02-06,Foreign_Dealer_Self,22181860
71693147764,2023-02-06,total,88141844888
1890487170,2023-02-06,Dealer_self,1731300707
5468018278,2023-02-06,Dealer_Hedging,9781982474
71492941142,2023-02-07,total,74259908639
60867813586,2023-02-07,Foreign_Investor,64143308004
4402143138,2023-02-07,Dealer_Hedging,5460178859
23816260,2023-02-07,Foreign_Dealer_Self,27969780
4143693949,2023-02-07,Investment_Trust,3190371454
2079290469,2023-02-07,Dealer_self,1466050322
6833263636,2023-02-08,Dealer_Hedging,5815855819
89913596091,2023-02-08,total,70037782201
31432180,2023-02-08,Foreign_Dealer_Self,35809680
75743608905,2023-02-08,Foreign_Investor,59395487330
4972395249,2023-02-08,Investment_Trust,2906427963
2364328301,2023-02-08,Dealer_self,1920011089
60611018545,2023-02-09,Foreign_Investor,61168349799
3439809559,2023-02-09,Investment_Trust,3936462118
5222497993,2023-02-09,Dealer_Hedging,6303967225
36159990,2023-02-09,Foreign_Dealer_Self,23941460
1873020648,2023-02-09,Dealer_self,1842471655
71146346745,2023-02-09,total,73251250797
1929924454,2023-02-10,Dealer_self,3199358778
3440448535,2023-02-10,Investment_Trust,2820773881
60451879830,2023-02-10,Foreign_Investor,60608347073
70965537022,2023-02-10,total,74498378010
5143284203,2023-02-10,Dealer_Hedging,7869898278
26196140,2023-02-10,Foreign_Dealer_Self,27005330
25357610,2023-02-13,Foreign_Dealer_Self,19723040
4333831590,2023-02-13,Investment_Trust,3980435435
51313727817,2023-02-13,Foreign_Investor,56791773705
5201948040,2023-02-13,Dealer_Hedging,6819343476
1539434630,2023-02-13,Dealer_self,2604384414
62388942077,2023-02-13,total,70195937030
4597039673,2023-02-14,Dealer_Hedging,5582943735
66921735522,2023-02-14,total,57459476839
57340736953,2023-02-14,Foreign_Investor,48611248894
1512109899,2023-02-14,Dealer_self,1351617575
20756410,2023-02-14,Foreign_Dealer_Self,23740830
3471848997,2023-02-14,Investment_Trust,1913666635
2820161921,2023-02-15,Investment_Trust,3764502542
6852577299,2023-02-15,Dealer_Hedging,9317656686
29083930,2023-02-15,Foreign_Dealer_Self,26344430
3124909227,2023-02-15,Dealer_self,2328694142
77966154117,2023-02-15,total,88752245505
65168505670,2023-02-15,Foreign_Investor,73341392135
85385175392,2023-02-16,total,74449906987
24731750,2023-02-16,Foreign_Dealer_Self,30735570
68958539058,2023-02-16,Foreign_Investor,61682952042
3697070528,2023-02-16,Dealer_self,2025585257
4748877074,2023-02-16,Investment_Trust,2705606285
7980688732,2023-02-16,Dealer_Hedging,8035763403
2310363004,2023-02-17,Dealer_self,1604125844
33196040,2023-02-17,Foreign_Dealer_Self,22937570
4429608954,2023-02-17,Investment_Trust,3449342535
48676558966,2023-02-17,Foreign_Investor,60354211214
60797101930,2023-02-17,total,73030002473
5380571006,2023-02-17,Dealer_Hedging,7622322880
4403508657,2023-02-20,Investment_Trust,3420301181
2076610894,2023-02-20,Dealer_self,2190170321
23086580,2023-02-20,Foreign_Dealer_Self,33644960
5435581035,2023-02-20,Dealer_Hedging,5911445135
50239200920,2023-02-20,Foreign_Investor,52599246963
62154901506,2023-02-20,total,64121163600
3445367230,2023-02-21,Investment_Trust,2141766568
50637450316,2023-02-21,Foreign_Investor,50881606622
6105896587,2023-02-21,Dealer_Hedging,5978042529
27315300,2023-02-21,Foreign_Dealer_Self,34991430
62970008329,2023-02-21,total,62070323988
2781294196,2023-02-21,Dealer_self,3068908269
5008175741,2023-02-22,Dealer_Hedging,7995750634
60234890346,2023-02-22,Foreign_Investor,72443227190
3854846297,2023-02-22,Investment_Trust,2826198959
36727060,2023-02-22,Foreign_Dealer_Self,25974010
71343620275,2023-02-22,total,88479385583
2245707891,2023-02-22,Dealer_self,5214208800
